-151.341666 -171.466927 4.858549e-03 0
-128.179108 -145.422577 4.861501e-03 8
-157.478407 -165.411749 4.861537e-03 0
-134.544376 -174.710732 4.864467e-03 8
-154.611520 -151.540263 4.851624e-03 0
-172.624336 -170.175739 4.861506e-03 0
-139.565364 -131.717191 4.858026e-03 1
-157.002943 -166.674198 4.861415e-03 0
-148.466763 -160.493632 4.860715e-03 0
-159.370293 -167.004374 4.861017e-03 0
-165.474353 -155.329644 4.859003e-03 0
-159.682831 -171.395764 4.862606e-03 0
-134.440717 -159.127000 4.861156e-03 8
-148.158803 -163.319599 4.860311e-03 0
-110.892233 -171.097009 4.860926e-03 8
-163.767547 -169.576423 4.861540e-03 0
-155.696528 -174.052546 4.862456e-03 0
-132.581085 -173.765892 4.865668e-03 8
-151.555812 -169.836743 4.861374e-03 0
-121.066078 -169.449012 4.859479e-03 8
-119.911272 -125.940142 4.869080e-03 9
-132.381310 -173.818867 4.865658e-03 8
-124.495970 -151.195073 4.859403e-03 8
-96.592113 -167.245147 4.864870e-03 8
-94.667411 -139.342681 4.856293e-03 8
-172.624847 -163.715946 4.862634e-03 0
-153.680663 -175.459162 4.859862e-03 0
-148.244846 -130.784947 4.914561e-03 1
-115.708861 -170.475747 4.859093e-03 8
-158.044228 -171.967434 4.863385e-03 0
-118.313174 -159.010322 4.857378e-03 8
-144.036185 -149.288196 4.860431e-03 0
-124.298620 -141.308710 4.864247e-03 8
-102.631335 -161.915824 4.866244e-03 8
-134.509014 -174.840925 4.864462e-03 8
-132.503962 -169.152780 4.865334e-03 8
-130.381253 -172.687137 4.864937e-03 8
-135.212909 -172.093111 4.865684e-03 0
-154.572463 -170.463105 4.862556e-03 0
-151.653650 -175.543940 4.859269e-03 0
-156.015027 -161.577263 4.860814e-03 0
-158.775278 -173.453511 4.863261e-03 0
-130.566430 -170.960171 4.865257e-03 8
-159.151512 -163.893372 4.860927e-03 0
-124.492675 -175.864202 4.862134e-03 8
-163.939632 -158.015101 4.857496e-03 0
-166.377952 -172.259636 4.862411e-03 0
-121.317149 -175.110831 4.861101e-03 8
-170.018427 -164.052538 4.862385e-03 0
-118.101242 -168.291205 4.859776e-03 8
-140.050720 -119.710241 4.846105e-03 1
-155.938660 -112.368819 4.856535e-03 1
-118.506338 -171.863028 4.859208e-03 8
-141.971911 -156.029404 4.861158e-03 0
-107.187815 -170.205465 4.862110e-03 8
-149.747469 -172.439496 4.858108e-03 0
-154.321564 -166.366130 4.861407e-03 0
-130.104972 -164.175776 4.861581e-03 8
-142.656783 -174.362773 4.859096e-03 0
-129.862439 -175.342309 4.865340e-03 8
-146.607696 -170.501113 4.855350e-03 0
-160.232611 -166.203513 4.860888e-03 0
-125.461097 -167.785697 4.861632e-03 8
-124.002346 -160.964857 4.860900e-03 8
-145.600290 -172.835558 4.857345e-03 0
-158.308974 -142.595343 4.859383e-03 0
-147.024962 -164.321202 4.859999e-03 0
-145.205742 -141.436978 4.854954e-03 0
-147.625075 -155.777340 4.861104e-03 0
-153.723113 -156.089074 4.860506e-03 0
-156.769026 -168.693564 4.863898e-03 0
-150.079300 -173.649290 4.857899e-03 0
-110.110414 -152.374497 4.862505e-03 8
-143.344385 -167.660650 4.859726e-03 0
-134.484522 -150.807983 4.859302e-03 8
-140.542026 -152.271796 4.859552e-03 0
-156.677404 -173.115461 4.863865e-03 0
-157.923396 -152.536081 4.850168e-03 0
-139.093206 -165.932275 4.860358e-03 0
-142.879181 -169.975484 4.860990e-03 0
-164.481568 -171.837747 4.862363e-03 0
-157.177690 -169.896745 4.864002e-03 0
-137.024037 -144.917588 4.859465e-03 0
-141.424336 -168.005245 4.861234e-03 0
-142.553576 -132.712126 4.854568e-03 1
-157.007896 -171.612652 4.863717e-03 0
-165.502858 -176.057565 4.862013e-03 0
-155.381347 -161.178046 4.860769e-03 0
-113.183456 -172.837173 4.860115e-03 8
-157.138442 -176.478457 4.863557e-03 0
-143.543465 -175.012647 4.858211e-03 0
